1.3289,1.0331,1.2115,1.0853,1.2136,1.1527,1.2637,1.1223,1.1723,1.2746,1.0135,1.2093,1.0462,0.94395,1.0266,1.0549,1.0353,0.97005,0.8874,0.63075,0.8004,0.54593,0.44805,0.31538,0.19792,0.17835,-0.028275,-0.0435,-0.14573,-0.6003,-0.30015,-0.31972,-0.42847,-0.45023,-0.42847,-0.54375,-0.4611,-0.51765,-0.4437,-0.19793,-0.29797
1.2767,1.0092,0.98963,1.0636,1.1506,1.1549,1.1397,1.2789,1.1397,1.1092,1.0853,1.2811,1.2028,1.2528,1.2789,1.1615,1.1114,1.0244,1.1049,1.0919,0.90915,0.85478,0.63727,0.5133,0.41977,0.12398,0.20663,0.10005,0.006525,-0.18488,-0.15878,-0.23707,-0.1479,-0.39803,-0.2523,-0.36757,-0.4176,-0.435,-0.4611,-0.34583,-0.20662
1.1506,1.1745,0.93525,1.1832,0.96787,1.0549,1.0592,1.2745,1.1006,1.2767,1.3072,1.392,1.342,1.3463,1.3159,1.3637,1.429,1.442,1.3028,1.1745,1.0092,1.0919,0.86782,0.83738,0.46545,0.42848,0.35452,0.10223,0.2349,-0.0435,-0.07395,-0.30233,-0.27405,-0.0957,-0.2175,-0.23055,-0.37628,-0.33495,-0.3045,-0.17618,-0.30885
1.2332,1.168,0.9135,1.1702,1.2311,1.1528,1.1049,1.1615,1.3267,1.4638,1.3833,1.4594,1.5725,1.666,1.7009,1.7443,1.7356,1.6943,1.6204,1.5073,1.3746,1.3376,1.0157,0.88305,0.62422,0.51113,0.4785,0.35887,0.16095,0.0261,0.0696,-0.0348,-0.010875,-0.063075,-0.21533,-0.16313,-0.20663,-0.15225,-0.3306,-0.2175,-0.14355
1.1527,1.1201,1.0831,1.1723,1.1527,1.1875,1.2789,1.305,1.4355,1.3507,1.4855,1.69,1.7574,1.9357,1.9183,2.1184,2.1446,2.0641,2.0467,2.1097,1.8879,1.6051,1.3398,1.1723,0.97223,0.8004,0.55463,0.53505,0.4176,0.36105,0.050025,0.067425,0.010875,-0.14138,-0.10657,-0.20663,-0.26317,-0.34148,-0.3219,-0.0957,-0.20662
1.1092,1.0636,1.1614,0.95482,0.99615,1.2202,1.2115,1.3072,1.3529,1.4529,1.7269,1.8357,2.1163,2.2294,2.2642,2.5904,2.66,2.6252,2.7427,2.5817,2.3077,2.162,1.7726,1.7052,1.305,1.0484,0.85478,0.57638,0.60683,0.36105,0.2523,0.29798,0.03045,-0.0261,-0.0522,-0.0957,-0.24578,-0.31538,-0.1653,-0.080475,-0.036975
1.0744,0.8961,1.0549,1.044,0.97875,1.2637,1.2463,1.3093,1.442,1.6921,1.964,2.0271,2.1946,2.5839,3.0167,3.2908,3.4408,3.3321,3.3451,3.2799,3.0298,2.7666,2.4556,2.1402,1.6682,1.4203,1.2658,0.89828,0.78735,0.4611,0.42195,0.2697,0.27187,0.1479,0.032625,-0.00435,-0.002175,-0.071775,-0.20663,0.00435,-0.0435
0.9048,0.95047,0.99615,1.0462,1.181,1.1223,1.2441,1.4355,1.5116,1.8466,1.9662,2.4599,2.6448,3.0841,3.48,3.9085,4.1564,4.2739,4.3,4.0151,3.8019,3.4691,2.995,2.5078,2.1641,1.7422,1.4594,1.1462,0.89175,0.65685,0.59378,0.4263,0.26752,0.23708,0.080475,0.11528,0.01305,-0.019575,-0.041325,0.032625,0.0261
1.0375,0.9135,0.9222,0.95265,1.118,1.0766,1.2811,1.4377,1.6073,2.0445,2.2033,2.6339,3.0689,3.5561,4.2304,4.7872,5.2939,5.6093,5.4201,5.27,4.9373,4.3913,3.9085,3.1146,2.7731,2.2685,1.9423,1.5508,1.3246,1.1245,0.84608,0.7047,0.5394,0.36105,0.2871,0.24795,0.16965,-0.019575,-0.002175,0.27405,0.006525
0.89393,0.88088,0.93742,1.0723,0.93307,1.231,1.2963,1.442,1.6987,1.901,2.3338,2.9667,3.4604,4.1499,4.9003,5.7442,6.525,7.1231,7.0992,6.947,6.4576,5.9443,5.0591,4.1434,3.4865,2.9341,2.56,2.1641,1.653,1.355,1.1614,0.8439,0.73733,0.44152,0.41325,0.14355,0.24143,0.058725,0.006525,0.3306,0.041325
