-1.3246,-1.2572,-1.131,-1.0571,-0.92002,-0.91785,-0.87435,-0.87217,-0.88522,-0.96352,-1.0331,-1.0157,-1.0179,-0.98528,-0.87,-0.8787,-0.8526,-0.74385,-0.64597,-0.5307,-0.6873,-0.45675,-0.44152,-0.43065,-0.3741,-0.43065,-0.4089,-0.4089,-0.44152,0.019575,-0.48502,-0.48938,-0.52635,-0.522,-0.62858,-0.54375,-0.6264,-0.81997,-0.77865,-0.73297,-0.8178
-1.3659,-1.268,-1.0875,-1.0832,-0.8961,-0.88087,-0.8961,-0.88087,-0.96787,-0.93307,-0.92655,-1.0266,-1.0875,-0.90697,-0.82867,-0.84607,-0.8004,-0.68512,-0.58507,-0.7134,-0.64162,-0.59377,-0.32842,-0.2088,-0.3219,-0.39585,-0.23272,-0.42195,-0.21315,-0.43283,-0.64597,-0.4698,-0.45675,-0.48937,-0.58507,-0.49372,-0.71123,-0.5742,-0.7656,-0.67207,-0.7482
-1.2941,-0.9918,-0.9831,-0.90915,-0.86783,-0.8787,-0.77647,-0.8961,-0.94395,-0.87435,-0.96135,-0.92437,-0.88087,-0.89827,-0.84172,-0.85695,-0.69382,-0.82432,-0.62422,-0.58942,-0.4611,-0.26535,-0.30885,-0.35017,-0.0522,-0.25882,-0.03045,-0.30885,-0.15225,-0.44587,-0.44587,-0.42195,-0.41325,-0.45892,-0.435,-0.49155,-0.51548,-0.47198,-0.45892,-0.696,-0.85913
-1.2789,-1.2223,-1.0657,-0.88523,-0.80258,-0.73733,-0.8526,-0.9135,-0.87652,-0.88305,-0.91567,-0.92437,-0.97657,-0.92437,-0.86347,-0.73515,-0.67207,-0.81127,-0.696,-0.43718,-0.4263,-0.2697,-0.0696,-0.010875,-0.04785,-0.13485,-0.10005,-0.02175,-0.1914,-0.097875,-0.3567,-0.27622,-0.18705,-0.435,-0.2436,-0.47632,-0.43935,-0.51547,-0.52635,-0.73732,-0.71558
-1.2376,-1.2571,-1.0744,-0.8613,-0.6612,-0.8439,-0.78518,-0.85913,-0.84825,-0.76125,-0.90697,-0.88305,-0.8961,-0.87217,-0.86565,-0.8178,-0.74167,-0.80692,-0.51765,-0.36975,-0.2697,-0.2175,-0.03045,0.0174,0,0.076125,0.21098,0.089175,0.080475,-0.058725,-0.3132,-0.12615,-0.050025,-0.3654,-0.39802,-0.45457,-0.4089,-0.42413,-0.42847,-0.46327,-0.82215
-1.0744,-1.2028,-0.89175,-0.77212,-0.85043,-0.86565,-0.81128,-0.8091,-0.80693,-0.69383,-0.88305,-0.91133,-0.87435,-0.83085,-0.87218,-0.86565,-0.87,-0.74385,-0.51765,-0.41542,-0.30885,-0.063075,0.006525,0.13267,0.28058,0.06525,0.40237,0.34365,0.3219,0.12397,0.0522,-0.0087,-0.0783,-0.14572,-0.1218,-0.3915,-0.30233,-0.3219,-0.43065,-0.50242,-0.49155
-0.97657,-1.0462,-0.87652,-0.76778,-0.82867,-0.74603,-0.6786,-0.8352,-0.74603,-0.85043,-0.87653,-0.92873,-0.9657,-0.90915,-1.0462,-0.9483,-0.8874,-0.85913,-0.68295,-0.5481,-0.42412,-0.010875,0.29145,0.39803,0.4524,0.43283,0.4959,0.55027,0.41977,0.34583,0.071775,0.1827,0.12832,-0.01305,-0.20663,-0.1218,-0.32625,-0.40455,-0.38497,-0.40237,-0.5742
-1.1962,-1.081,-0.9744,-0.83302,-0.59378,-0.83302,-0.84607,-0.7569,-0.65033,-0.85042,-0.8613,-1.081,-0.98528,-0.92655,-1.2702,-1.1093,-1.2311,-1.1093,-0.85043,-0.63292,-0.27622,-0.050025,0.2958,0.522,0.6786,0.79387,0.71557,0.7047,0.7482,0.45457,0.33278,0.37192,0.0609,0.023925,-0.13268,-0.23055,-0.30885,-0.25447,-0.30015,-0.435,-0.44588
-1.144,-0.95265,-0.86565,-0.66772,-0.75038,-0.73297,-0.84172,-0.7047,-0.5742,-0.8004,-0.87652,-1.0744,-1.1201,-1.3159,-1.4333,-1.6356,-1.6052,-1.5008,-1.2724,-1.1876,-0.6786,-0.058725,0.23925,0.59377,0.72862,0.88522,1.0114,0.9483,0.85912,0.6351,0.7656,0.43065,0.38497,0.093525,0.00435,-0.21967,-0.36975,-0.28275,-0.12397,-0.41107,-0.50895
-0.91785,-0.89175,-0.86347,-0.77647,-0.8004,-0.58725,-0.58072,-0.80692,-0.8178,-0.88957,-0.9048,-1.1375,-1.318,-1.6269,-1.8944,-2.175,-2.4404,-2.4991,-2.1641,-1.7639,-1.1658,-0.4524,0.087,0.5133,0.957,0.92655,1.2506,1.2898,0.99832,0.84172,0.6786,0.522,0.44152,0.37845,0.16965,0.00435,-0.11745,-0.1044,-0.2262,-0.174,-0.53505
