1.1245,0.98745,1.1332,1.0744,1.0831,1.1375,1.2093,1.0223,1.1375,1.2311,0.95265,1.1745,1.0505,0.95047,1.0092,1.081,1.1506,1.0418,0.96787,0.90915,0.8874,0.8439,0.60683,0.65033,0.67208,0.66555,0.522,0.43065,0.40455,-0.13485,0.17835,0.08265,0.0174,-0.05655,-0.13485,-0.31102,-0.29145,-0.15877,-0.25447,-0.1305,-0.25665
1.0005,0.8961,0.98745,0.93307,1.1223,1.1375,1.1288,1.1745,1.1158,1.0831,0.98528,1.2397,1.1767,1.218,1.2071,1.131,1.1071,1.0136,1.1006,1.1484,1.0897,1.031,0.87217,0.8874,0.86565,0.59595,0.7656,0.65033,0.45022,0.33713,0.2697,0.18923,0.24795,0.002175,-0.067425,-0.16747,-0.18923,-0.26318,-0.31972,-0.050025,-0.02175
0.93525,1.0331,0.88522,1.0527,0.90697,0.92002,0.93742,1.1397,0.97658,1.044,1.2136,1.2724,1.3028,1.2898,1.2985,1.2789,1.2637,1.2028,1.2876,1.1876,1.1093,1.2463,1.1027,1.1267,0.8961,0.87,0.80693,0.58072,0.7395,0.55028,0.41978,0.2001,0.14137,0.2262,0.12615,-0.0261,-0.019575,-0.028275,-0.23707,0.0087,-0.03045
1.1093,0.92003,0.86783,0.98745,0.99398,0.93525,1.0788,1.0962,1.0592,1.205,1.3006,1.3246,1.3093,1.3376,1.3202,1.3289,1.3637,1.5399,1.5029,1.4768,1.3724,1.4638,1.2289,1.7052,1.0484,0.97005,0.9396,0.85478,0.7134,0.50243,0.5394,0.43065,0.42412,0.35018,0.2001,0.032625,-0.02175,-0.097875,-0.261,0.028275,-0.076125
0.87217,0.8613,0.85912,0.89392,0.89392,0.93525,1.0984,1.2724,1.1201,1.2833,1.3441,1.3159,1.3724,1.5638,1.4137,1.5094,1.6226,1.5986,1.5486,1.7248,1.5421,1.516,1.479,1.5486,1.3833,1.2811,1.0571,1.2093,0.97875,0.85912,0.52635,0.62422,0.435,0.24143,0.3132,0.16313,-0.002175,-0.015225,-0.032625,0.06525,0.01305
0.86782,0.83955,0.85477,0.86565,0.94177,0.91567,1.1332,1.2289,1.1288,1.1941,1.4355,1.566,1.6312,1.5616,1.7139,1.7487,1.8118,1.7835,1.8944,2.0314,1.7987,1.9706,1.7618,1.7335,1.6661,1.4377,1.3572,1.1876,1.2528,0.97875,0.73515,0.76995,0.44587,0.30885,0.11093,0.30015,0.067425,-0.06525,-0.0174,0.13268,0.00435
0.85695,0.68947,0.83085,0.8439,0.91567,0.97005,1.1571,1.1745,1.2702,1.3659,1.6312,1.5725,1.7052,1.8835,1.9423,2.0532,2.1554,2.0989,2.0989,2.1881,2.1598,2.0967,2.0358,2.0989,1.9075,1.6965,1.7008,1.4573,1.2985,1.0048,0.91133,0.7308,0.5916,0.43283,0.24795,0.054375,0.0522,-7.1054e-15,-0.0174,0.028275,0.01305
0.7917,0.78952,0.74602,0.75255,0.9309,0.88305,0.9744,1.0745,1.3028,1.5464,1.4986,1.7465,1.8683,2.1402,2.1706,2.2555,2.4121,2.2924,2.3338,2.3882,2.4099,2.3664,2.4273,2.1532,2.1598,1.8836,1.7596,1.5356,1.3181,1.1266,1.0222,0.75037,0.58725,0.5133,0.39368,0.14573,0.032625,0,-0.002175,0.032625,0.0522
0.74385,0.8004,0.55463,0.85695,0.81563,0.90045,1.1701,1.268,1.4072,1.6552,1.7356,2.0771,2.1489,2.1989,2.4925,2.6187,2.7187,2.7666,2.7057,2.6927,2.771,2.6296,2.6035,2.2707,2.3468,2.175,1.9553,1.9031,1.5203,1.3507,1.1158,0.88305,0.6612,0.61553,0.4263,0.35453,0.18488,-0.028275,-0.002175,0.19575,0
0.64598,0.49155,0.76125,0.82867,0.8178,0.9396,1.0657,1.081,1.4486,1.5138,1.8857,2.1707,2.3773,2.6165,2.6926,2.9471,3.0493,3.2516,3.1886,3.0798,3.0602,3.0559,2.8993,2.4926,2.5883,2.4251,2.2598,2.1445,1.7879,1.4159,1.2985,1.0918,0.75038,0.46327,0.40673,0.10005,0.1131,0,-0.06525,0.1044,-0.00435
0.54157,0.4611,0.68948,0.64598,0.85695,0.87,1.1702,1.2941,1.4203,1.6552,2.1076,2.2142,2.5621,2.9993,3.1211,3.3952,3.4909,3.5257,3.6257,3.4582,3.3495,3.2995,3.0863,3.0407,2.8101,2.6535,2.3925,2.3055,1.8531,1.5377,1.3006,0.9048,0.63728,0.45675,0.38715,0.19793,0.1392,-0.084825,-0.1653,0.050025,-0.084825
