1.5899,1.4964,1.5269,1.5356,1.4138,1.5725,1.7117,1.8922,1.7443,1.7574,1.9749,2.1141,2.1076,2.0663,2.0923,2.1489,1.9706,1.9118,1.7574,1.8248,1.7183,1.442,1.4399,1.3463,1.3137,1.1854,1.2289,0.9309,1.0135,0.92002,0.88087,0.87217,0.83955,0.80475,0.50678,0.67425,0.45458,0.43718,0.34365,0.70687,0.51765
1.6291,1.3463,1.4072,1.5008,1.6139,1.7139,1.703,1.7052,1.7378,1.7748,1.964,1.8205,1.79,1.8574,1.8575,1.9727,1.7705,1.8053,1.74,1.5094,1.5355,1.5203,1.3115,1.2245,1.2115,1.181,1.0049,0.86782,0.8265,0.64163,0.81127,0.51765,0.48068,0.63075,0.45893,0.435,0.35235,0.27188,0.24795,0.45675,0.42847
1.4746,1.2811,1.3594,1.3615,1.3463,1.6661,1.6139,1.6269,1.74,1.7465,1.7487,1.9118,1.9336,1.74,1.79,1.8139,1.7444,1.7357,1.4485,1.603,1.3485,1.2832,1.0027,0.9222,0.87218,0.87,0.81997,0.49808,0.67425,0.47415,0.43718,0.43065,0.31103,0.42848,0.18705,0.28275,0.16965,0.04785,0.02175,0.35887,0.40237
1.4703,1.3028,1.2941,1.3267,1.3202,1.3768,1.4225,1.4725,1.5856,1.7313,1.7444,1.7487,1.7357,1.7226,1.727,1.7313,1.6595,1.6247,1.566,1.3202,1.2876,1.2158,0.93743,1.0222,0.60682,0.73515,0.50895,0.43718,0.29145,0.4263,0.174,0.22185,0.28492,0.067425,0.1827,0.23273,0.21968,0.010875,0.006525,0.16747,0.13485
1.268,1.2854,1.2898,1.3072,1.4268,1.3616,1.4725,1.6443,1.6247,1.7139,1.7052,1.7683,1.7335,1.6921,1.7248,1.7074,1.5247,1.4594,1.3072,1.2224,1.0136,0.9048,0.6873,0.74385,0.4437,0.42412,0.24578,0.16747,0.063075,0.23925,0.015225,0.01305,0.002175,0.0174,-0.006525,0.002175,-0.006525,-0.22185,-0.12615,0.19575,0.054375
1.1593,1.1071,1.2223,1.3528,1.3289,1.6291,1.4029,1.566,1.6465,1.6595,1.7161,1.7291,1.7335,1.6269,1.7161,1.6291,1.3376,1.3246,1.1332,0.96352,0.87653,0.8439,0.53723,0.4263,0.40237,0.0783,0.04785,0.023925,-0.006525,-0.05655,-0.23925,-0.06525,-0.0348,-0.084825,-0.3219,-0.041325,-0.10875,-0.24795,-0.348,0.21968,0.03915
1.2876,1.2658,1.3006,1.3246,1.3159,1.4203,1.6399,1.6312,1.7248,1.7313,1.8031,1.7813,1.7313,1.5638,1.5638,1.6182,1.3703,1.2484,1.0266,0.89175,0.8004,0.49373,0.43282,0.18487,0.015225,-0.0087,-0.032625,-0.36758,-0.24142,-0.38498,-0.4176,-0.4089,-0.3915,-0.40672,-0.42847,-0.41325,-0.23055,-0.42195,-0.20662,-0.1566,-0.067425
1.2963,1.2702,1.2376,1.4442,1.4725,1.5725,1.6139,1.7987,1.84,1.8052,1.9162,1.9292,1.8357,1.7313,1.7204,1.4964,1.3246,1.2463,1.0897,0.75908,0.65032,0.40237,0.34583,0.00435,-0.0348,-0.35888,-0.3132,-0.53287,-0.44805,-0.48285,-0.53288,-0.5742,-0.61335,-0.65903,-0.45893,-0.5568,-0.43283,-0.44152,-0.42848,-0.0435,-0.03915
1.2789,1.1027,1.3746,1.4398,1.3768,1.5443,1.7487,1.877,1.9488,2.1272,1.9531,1.8357,1.9031,1.9053,1.7487,1.5856,1.5008,1.0831,0.88087,0.79387,0.45023,0.26535,0.041325,-0.17835,-0.2784,-0.47415,-0.78083,-0.83738,-0.79605,-0.87,-0.87435,-0.86565,-0.85913,-0.75473,-0.83302,-0.7917,-0.5307,-0.70688,-0.49155,-0.23272,-0.20445
1.2724,1.1702,1.3311,1.3485,1.6204,1.6269,1.9009,1.8161,1.9901,2.1445,2.2055,2.1946,2.1511,1.8901,1.7574,1.7183,1.4747,0.98093,0.86782,0.4698,0.3045,0.0261,-0.1827,-0.43282,-0.67207,-0.73732,-0.94395,-1.0788,-1.2593,-1.2419,-1.0375,-1.1201,-0.93525,-1.1114,-0.8787,-0.8265,-0.76778,-0.85477,-0.68513,-0.40237,-0.24577
1.1093,1.2767,1.4442,1.4051,1.5921,1.8553,1.927,2.1098,2.1859,2.4251,2.2729,2.523,2.4664,2.2316,1.9879,1.8009,1.4442,0.94612,0.80475,0.435,0.04785,-0.15225,-0.26535,-0.6351,-0.75907,-1.0788,-1.2506,-1.392,-1.405,-1.4137,-1.492,-1.3898,-1.4094,-1.2289,-1.031,-0.9744,-0.86565,-0.87652,-0.76995,-0.435,-0.42195
1.268,1.2397,1.318,1.6704,1.74,2.1054,2.1619,2.4512,2.3816,2.6383,2.7057,2.7731,2.834,2.5882,2.2642,1.9292,1.4268,0.94613,0.59378,0.3132,-0.03915,-0.2958,-0.48285,-0.76778,-1.144,-1.2941,-1.5486,-1.6834,-1.9401,-2.0162,-1.7857,-1.7248,-1.4703,-1.3572,-1.355,-1.0179,-0.94177,-0.9744,-0.85912,-0.45892,-0.4263
1.044,1.305,1.4768,1.6965,1.9314,1.9858,2.2163,2.5861,2.9319,3.045,3.1581,3.2429,3.1516,2.9123,2.4969,1.8139,1.2985,0.5481,0.22838,-0.089175,-0.15225,-0.42195,-0.45675,-0.7308,-1.2637,-1.5964,-2.0053,-2.1489,-2.349,-2.4186,-2.2816,-2.0771,-1.8488,-1.7356,-1.6921,-1.3093,-1.255,-1.2463,-0.89393,-0.56767,-0.49155
