-1.3224,-1.268,-1.1549,-1.0897,-1.1092,-1.1636,-0.9396,-1.1049,-1.1832,-1.3006,-1.2919,-1.4203,-1.4312,-1.4094,-1.3159,-1.5704,-1.5377,-1.5247,-1.4029,-1.2724,-1.2267,-1.2093,-1.2006,-1.2093,-1.0223,-1.1832,-1.2376,-1.1223,-1.0397,-0.46763,-0.91133,-0.8961,-0.93525,-0.9222,-0.9918,-0.87435,-0.73732,-0.84607,-0.8178,-0.73515,-0.47632
-1.3355,-1.2398,-1.131,-1.1375,-0.9918,-1.0092,-1.1636,-1.0201,-1.0483,-1.1462,-1.3572,-1.4203,-1.5442,-1.355,-1.3507,-1.5073,-1.5116,-1.4703,-1.442,-1.4203,-1.3333,-1.2289,-1.1027,-1.0897,-1.2637,-1.2615,-1.1288,-1.181,-0.9483,-1.0375,-1.144,-0.90697,-0.8961,-0.8961,-0.90045,-0.88305,-0.8613,-0.75908,-0.79605,-0.70905,-0.609
-1.1941,-0.97875,-1.0571,-0.97658,-0.98093,-1.0244,-1.1136,-1.2419,-1.1332,-1.2876,-1.3855,-1.355,-1.3441,-1.3528,-1.5377,-1.7269,-1.5181,-1.6878,-1.492,-1.5442,-1.3615,-1.3855,-1.2528,-1.2767,-1.2789,-1.1614,-1.1353,-1.2223,-1.0288,-1.1506,-1.1049,-0.92002,-0.88957,-0.90045,-0.87217,-0.9048,-0.88087,-0.81562,-0.6351,-0.7221,-0.6351
-1.2919,-1.2354,-1.2049,-0.90698,-1.0636,-1.0201,-1.1919,-1.0288,-1.2919,-1.2658,-1.3681,-1.3615,-1.5116,-1.7074,-1.616,-1.7335,-1.6334,-1.7269,-1.7161,-1.4442,-1.4268,-1.3441,-1.3246,-1.3115,-1.3963,-1.3202,-1.305,-1.007,-1.1353,-1.0114,-1.2223,-1.0027,-0.8961,-1.0614,-0.96787,-0.90262,-0.82867,-0.83085,-0.79387,-0.84825,-0.67207
-1.2376,-1.2724,-1.1767,-0.96353,-0.92003,-1.1941,-0.91133,-1.2419,-1.1963,-1.218,-1.3659,-1.4116,-1.5725,-1.7248,-1.6443,-1.9836,-1.9336,-1.8509,-1.79,-1.5268,-1.5116,-1.5442,-1.579,-1.3333,-1.6095,-1.3398,-1.3942,-1.2332,-1.218,-1.0788,-1.2637,-1.1723,-0.90697,-1.1941,-0.98527,-0.9744,-0.88522,-0.77212,-0.59377,-0.64815,-0.54157
-1.1071,-1.1984,-0.90915,-1.1092,-0.88088,-1.1593,-0.89393,-1.2245,-1.2615,-1.3246,-1.516,-1.6378,-1.5747,-1.6313,-1.7509,-1.8466,-1.9945,-1.8618,-1.877,-1.7574,-1.7704,-1.7791,-1.7378,-1.7009,-1.6117,-1.6878,-1.3376,-1.3094,-1.1767,-1.2854,-1.0092,-1.2028,-0.98093,-1.0092,-0.8352,-0.9483,-0.85695,-0.73733,-0.74385,-0.50242,-0.47633
-1.0157,-1.0592,-1.0092,-0.91567,-0.92873,-1.1332,-1.0766,-1.2485,-1.2463,-1.3463,-1.3898,-1.6661,-1.6922,-1.7639,-2.1185,-2.1968,-2.1772,-2.2424,-2.2337,-2.1272,-2.1598,-2.0815,-1.8836,-1.7835,-1.7531,-1.7618,-1.5334,-1.3289,-1.3376,-1.3355,-1.2593,-1.1093,-0.95483,-0.99833,-1.0462,-0.8787,-0.8787,-0.84173,-0.6699,-0.50243,-0.51113
-1.2332,-1.168,-1.0984,-0.8874,-0.9657,-1.0592,-1.094,-1.1963,-1.2071,-1.4007,-1.4551,-1.74,-1.8488,-1.7944,-2.1924,-2.3708,-2.51,-2.473,-2.4143,-2.4077,-2.4447,-2.5382,-2.3077,-2.1598,-2.1228,-1.8466,-1.7509,-1.6987,-1.3507,-1.5443,-1.3485,-1.2224,-1.2245,-0.97223,-1.0549,-1.0679,-0.98745,-0.72427,-0.46763,-0.45675,-0.435
-1.1658,-1.1266,-1.144,-0.98527,-1.0005,-1.1527,-1.1919,-1.1701,-1.3159,-1.4594,-1.7183,-1.9205,-1.9619,-2.1815,-2.4643,-2.8558,-2.8036,-2.9863,-3.0211,-3.0559,-3.0407,-2.9732,-2.8014,-2.6318,-2.473,-2.3055,-2.0793,-1.9858,-1.5334,-1.5464,-1.3463,-1.2832,-1.2724,-1.2115,-0.9918,-0.98527,-1.044,-0.86565,-0.55897,-0.4524,-0.5046
-1.0201,-0.92002,-1.0744,-0.90262,-0.98092,-1.0027,-0.98962,-1.2637,-1.3333,-1.5225,-1.7813,-1.9749,-2.1859,-2.4534,-2.7797,-3.169,-3.4735,-3.6823,-3.8715,-3.7997,-3.7888,-3.7845,-3.4778,-3.2038,-3.0428,-2.908,-2.5382,-2.175,-2.0402,-1.7987,-1.6769,-1.342,-1.2941,-1.0309,-0.98092,-0.87,-0.78735,-0.60465,-0.70905,-0.48937,-0.58072
-1.007,-0.92437,-1.057,-1.0201,-1.0157,-1.2115,-1.0092,-1.2071,-1.4398,-1.7509,-1.8444,-2.3838,-2.5143,-3.008,-3.4387,-3.9193,-4.3326,-4.7654,-4.9307,-4.9394,-5.1199,-4.8176,-4.5827,-4.1934,-3.8236,-3.4713,-2.7949,-2.5752,-2.1359,-1.79,-1.7182,-1.5094,-1.3224,-1.2528,-0.95917,-0.88957,-0.86565,-0.61552,-0.5307,-0.43283,-0.45893
-0.98092,-0.94612,-0.89827,-0.9744,-0.97005,-1.2484,-1.2419,-1.3159,-1.355,-1.8183,-2.1272,-2.5817,-3.0385,-3.4626,-4.052,-4.9111,-5.6333,-6.1553,-6.7904,-6.9513,-6.96,-6.8534,-6.3575,-5.6485,-4.8633,-4.2195,-3.48,-3.0145,-2.5382,-2.1489,-1.7835,-1.4181,-1.3789,-1.2006,-0.94395,-0.8526,-0.86347,-0.78517,-0.54158,-0.5916,-0.42412
-1.1005,-1.007,-0.88087,-0.8961,-0.90262,-0.95917,-1.0897,-1.4899,-1.4333,-1.8357,-2.2337,-2.8732,-3.467,-4.1499,-5.2048,-6.3467,-7.3624,-8.5456,-9.483,-10.075,-10.136,-9.6244,-8.7783,-7.9322,-6.6577,-5.4397,-4.5196,-3.5627,-2.7644,-2.5708,-2.0967,-1.7248,-1.3224,-1.2615,-1.0244,-0.99833,-0.9222,-0.79605,-0.52417,-0.47632,-0.43065
-1.1723,-0.93525,-0.8874,-0.9396,-0.89392,-1.1614,-1.2832,-1.3507,-1.6834,-2.1076,-2.5643,-3.1059,-3.9976,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-3.393,-2.9667,-2.1663,-1.74,-1.3659,-1.2963,-1.0962,-0.90045,-0.9135,-0.696,-0.5394,-0.43718,-0.43283
-1.1114,-0.92437,-0.90262,-0.9048,-0.95047,-1.1549,-1.2332,-1.3159,-1.74,-2.1576,-2.6318,-3.4952,-4.6936,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-4.0412,-3.0515,-2.3968,-1.9162,-1.5986,-1.292,-1.0853,-0.94613,-0.90698,-0.8178,-0.69165,-0.43717,-0.43065
-1.0897,-0.94395,-0.90697,-0.97657,-0.89175,-1.1788,-1.2724,-1.3441,-1.7313,-2.188,-2.9493,-3.928,-5.531,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-4.3935,-3.3669,-2.5839,-2.0554,-1.6726,-1.305,-1.044,-1.0201,-0.79823,-0.55462,-0.50242,-0.4437,-0.38063
-0.8961,-0.9222,-0.8874,-0.8787,-0.84825,-0.93525,-0.98745,-1.4181,-1.7443,-2.2207,-3.045,-4.4761,-6.0987,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-5.0678,-3.4887,-2.5404,-1.8596,-1.6378,-1.305,-1.0397,-0.86782,-0.86347,-0.51548,-0.5307,-0.40238,-0.42413
